1788181055.3148303,1.00080201e+01
1788181055.3648562,1.00080239e+01
1788181055.4148693,1.00080229e+01
1788181055.4648235,1.00080217e+01
1788181055.5147924,1.00080216e+01
1788181055.5648441,1.00080222e+01
1788181055.6148167,1.00080223e+01
1788181055.6648335,1.00080220e+01
1788181055.714816,1.00080223e+01
1788181055.764847,1.00080233e+01
1788181055.8148232,1.00080214e+01
1788181055.8648484,1.00080222e+01
1788181055.9148345,1.00080226e+01
1788181055.9648125,1.00080233e+01
1788181056.0148141,1.00080217e+01
1788181056.0648317,1.00080225e+01
1788181056.1148083,1.00080232e+01
1788181056.1648102,1.00080217e+01
1788181056.214831,1.00080217e+01
1788181056.264819,1.00080216e+01
1788181056.3148026,1.00080223e+01
1788181056.3648076,1.00080211e+01
1788181056.4148395,1.00080233e+01
1788181056.464825,1.00080214e+01
1788181056.514795,1.00080216e+01
1788181056.5648224,1.00080216e+01
1788181056.614814,1.00080225e+01
1788181056.6648443,1.00080213e+01
1788181056.7148104,1.00080230e+01
1788181056.7648242,1.00080225e+01
1788181056.8148007,1.00080228e+01
1788181056.8648314,1.00080223e+01
1788181056.9148376,1.00080226e+01
1788181056.9648113,1.00080225e+01
1788181057.0148263,1.00080225e+01
1788181057.0648496,1.00080210e+01
1788181057.114861,1.00080230e+01
1788181057.1648576,1.00080216e+01
1788181057.2148683,1.00080216e+01
1788181057.264878,1.00080225e+01
1788181057.3148382,1.00080220e+01
1788181057.364796,1.00080211e+01
1788181057.4148238,1.00080220e+01
1788181057.4648473,1.00080213e+01
1788181057.5148199,1.00080228e+01
1788181057.5648217,1.00080232e+01
1788181057.6148229,1.00080217e+01
1788181057.6648893,1.00080229e+01
1788181057.7148273,1.00080219e+01
1788181057.764832,1.00080220e+01
1788181057.814826,1.00080207e+01
1788181057.864838,1.00080220e+01
1788181057.914834,1.00080223e+01
1788181057.9648178,1.00080225e+01
1788181058.0148098,1.00080225e+01
1788181058.064813,1.00080216e+01
1788181058.1148026,1.00080225e+01
1788181058.1647964,1.00080216e+01
1788181058.2147958,1.00080223e+01
1788181058.264809,1.00080228e+01
1788181058.3148165,1.00080225e+01
1788181058.3647974,1.00080223e+01
1788181058.4148397,1.00080213e+01
1788181058.4648423,1.00080222e+01
1788181058.5148432,1.00080211e+01
1788181058.5648177,1.00080232e+01
1788181058.614879,1.00080222e+01
1788181058.664854,1.00080219e+01
1788181058.714872,1.00080223e+01
1788181058.7648542,1.00080229e+01
1788181058.8148267,1.00080220e+01
1788181058.8648353,1.00080225e+01
1788181058.9148264,1.00080220e+01
1788181058.9648275,1.00080229e+01
1788181059.0148401,1.00080220e+01
1788181059.06485,1.00080226e+01
1788181059.114825,1.00080225e+01
1788181059.1648176,1.00080217e+01
1788181059.2148297,1.00080222e+01
1788181059.2648296,1.00080216e+01
1788181059.3148305,1.00080201e+01
1788181059.3648217,1.00080222e+01
